Beta,Plaq,Poly,V,Lt
7.493,0.5904648570828712,0.081662994,552960.0,5.0
7.493,0.5901924866861012,0.0805545062,552960.0,5.0
7.493,0.5902679017845769,0.0810257231,552960.0,5.0
7.493,0.5903090878356234,0.0785406177,552960.0,5.0
7.493,0.5902364545017271,0.0769868226,552960.0,5.0
7.493,0.5900490596106623,0.0736594111,552960.0,5.0
7.493,0.5901462133321591,0.0758957784,552960.0,5.0
7.493,0.5900933579353447,0.0756472058,552960.0,5.0
7.493,0.5899714540293542,0.0758709305,552960.0,5.0
7.493,0.5900911284813708,0.0760852396,552960.0,5.0
7.493,0.5900624693920021,0.0766107622,552960.0,5.0
7.493,0.5899618970213929,0.0759252083,552960.0,5.0
7.493,0.5900603630131555,0.0756993459,552960.0,5.0
7.493,0.5899645336465436,0.0761784718,552960.0,5.0
7.493,0.5899041564835409,0.0763200586,552960.0,5.0
7.493,0.5897143073088748,0.0769659749,552960.0,5.0
7.493,0.5897663668905173,0.0780936013,552960.0,5.0
7.493,0.5900950449492262,0.0788902465,552960.0,5.0
7.493,0.5900367235103291,0.0785754212,552960.0,5.0
7.493,0.5901894643786143,0.0768821237,552960.0,5.0
7.493,0.5900850031583345,0.0770695963,552960.0,5.0
7.493,0.5899990823293543,0.0775569968,552960.0,5.0
7.493,0.589820915138336,0.0763467224,552960.0,5.0
7.493,0.5899268558630292,0.0764271995,552960.0,5.0
7.493,0.5900974136073148,0.0784100603,552960.0,5.0
7.493,0.5900970174952702,0.0756347284,552960.0,5.0
7.493,0.5900951634658373,0.0755608915,552960.0,5.0
7.493,0.5899539138902511,0.0760906481,552960.0,5.0
7.493,0.5901969577215945,0.0754304283,552960.0,5.0
7.493,0.5901316417982374,0.0754271195,552960.0,5.0
7.493,0.5901070762073852,0.0772148492,552960.0,5.0
7.493,0.5901806220253477,0.0769653967,552960.0,5.0
7.493,0.5901814134023688,0.0763074961,552960.0,5.0
7.493,0.5901083569170642,0.0763257046,552960.0,5.0
7.493,0.5901655710193497,0.0742486409,552960.0,5.0
7.493,0.5901311609122314,0.073842202,552960.0,5.0
7.493,0.5900276336596295,0.0761600701,552960.0,5.0
7.493,0.5899332069912742,0.0765779382,552960.0,5.0
7.493,0.589899608758274,0.07543418,552960.0,5.0
7.493,0.589976180092343,0.0756761884,552960.0,5.0
7.493,0.5898580700655426,0.0766882374,552960.0,5.0
7.493,0.5898414607332712,0.0776824167,552960.0,5.0
7.493,0.5899705242514347,0.0804397992,552960.0,5.0
7.493,0.5899992655617857,0.0791830404,552960.0,5.0
7.493,0.5901046431897314,0.0798659295,552960.0,5.0
7.493,0.5899919264965295,0.0763980215,552960.0,5.0
7.493,0.5901696842124219,0.0793000725,552960.0,5.0
7.493,0.5900979024954719,0.0756483094,552960.0,5.0
7.493,0.5901166223080161,0.0768674938,552960.0,5.0
7.493,0.5900044917028335,0.0761171202,552960.0,5.0
7.493,0.5899013404503799,0.0750729946,552960.0,5.0
7.493,0.5899306910704424,0.0754343898,552960.0,5.0
7.493,0.5897891841507442,0.0761378201,552960.0,5.0
7.493,0.5900976353507977,0.0770467105,552960.0,5.0
7.493,0.5899527500360524,0.0761983342,552960.0,5.0
7.493,0.5899336936034522,0.0785233851,552960.0,5.0
7.493,0.5900044369365387,0.0787573408,552960.0,5.0
7.493,0.5899958636582316,0.078776717,552960.0,5.0
7.493,0.5899608818658928,0.0780941723,552960.0,5.0
7.493,0.589952828181581,0.0785337034,552960.0,5.0
7.493,0.5900741174823512,0.0801362772,552960.0,5.0
7.493,0.590081849243273,0.0799921739,552960.0,5.0
7.493,0.5900674136187279,0.0810391966,552960.0,5.0
7.493,0.5900808664978037,0.0810860654,552960.0,5.0
7.493,0.5901555274007951,0.0810284977,552960.0,5.0
7.493,0.5900557435675526,0.0808072532,552960.0,5.0
7.493,0.5901204591632119,0.0792687627,552960.0,5.0
7.493,0.5899391328002817,0.078293607,552960.0,5.0
7.493,0.5901608311630118,0.0784513903,552960.0,5.0
7.493,0.5901143523023133,0.0782323979,552960.0,5.0
7.493,0.5902880973769133,0.0772473755,552960.0,5.0
7.493,0.5903951391674168,0.0796635513,552960.0,5.0
7.493,0.5903754733681562,0.0763892343,552960.0,5.0
7.493,0.5901501849789541,0.0780677213,552960.0,5.0
7.493,0.590178848431895,0.0783079181,552960.0,5.0
7.493,0.5901232278677242,0.0771363222,552960.0,5.0
7.493,0.5901212159246733,0.0776246077,552960.0,5.0
7.493,0.590093734445557,0.0773045728,552960.0,5.0
7.493,0.5903111582722369,0.0766965351,552960.0,5.0
7.493,0.590437176445189,0.0790885883,552960.0,5.0
7.493,0.5904739154385321,0.0805664032,552960.0,5.0
7.493,0.590208976052134,0.0782239016,552960.0,5.0
7.493,0.5900611178195464,0.0774693117,552960.0,5.0
7.493,0.5899988031007234,0.0795359329,552960.0,5.0
7.493,0.5899481096694221,0.0790926924,552960.0,5.0
7.493,0.5899685090349538,0.0775362124,552960.0,5.0
7.493,0.589962350655484,0.0775166585,552960.0,5.0
7.493,0.5899630335140602,0.0770889191,552960.0,5.0
7.493,0.5900944637525408,0.0770167963,552960.0,5.0
7.493,0.5902681149208723,0.0765557166,552960.0,5.0
7.493,0.5901152899307175,0.0752108568,552960.0,5.0
7.493,0.5903108333534877,0.0747756566,552960.0,5.0
7.493,0.5901608689946866,0.0761343992,552960.0,5.0
7.493,0.5900532263678748,0.0755533357,552960.0,5.0
7.493,0.5900962616620788,0.074786251,552960.0,5.0
7.493,0.5902845101512323,0.0745118364,552960.0,5.0
7.493,0.5903532545297415,0.0723709372,552960.0,5.0
7.493,0.5902612102826472,0.0736858877,552960.0,5.0
7.493,0.590261273679886,0.0752657446,552960.0,5.0
7.493,0.5902303714966453,0.0754353317,552960.0,5.0
7.493,0.5902444834609497,0.0766846499,552960.0,5.0
7.493,0.5901495953119128,0.076873185,552960.0,5.0
7.493,0.5901650727670253,0.0771336946,552960.0,5.0
7.493,0.5902101436386817,0.0768474469,552960.0,5.0
7.493,0.589937169935197,0.0776588194,552960.0,5.0
7.493,0.5899077963457375,0.0781668456,552960.0,5.0
7.493,0.5901920745382176,0.0801146182,552960.0,5.0
7.493,0.5901709624904099,0.0796987547,552960.0,5.0
7.493,0.5902689386863506,0.0801623676,552960.0,5.0
7.493,0.5902153251248133,0.0805740826,552960.0,5.0
7.493,0.5902274973997398,0.0812535727,552960.0,5.0
7.493,0.590193545956959,0.0782554739,552960.0,5.0
7.493,0.5900144756202667,0.0781080048,552960.0,5.0
7.493,0.5899961760587468,0.0769963264,552960.0,5.0
7.493,0.590045191947839,0.080530951,552960.0,5.0
7.493,0.5901965622193557,0.0786511764,552960.0,5.0
7.493,0.5902400625879154,0.0767323393,552960.0,5.0
7.493,0.5903481589736592,0.0771534472,552960.0,5.0
7.493,0.5901786467651895,0.076980914,552960.0,5.0
7.493,0.5901471538930879,0.0776451614,552960.0,5.0
7.493,0.5899313343385386,0.0779412261,552960.0,5.0
7.493,0.5900356551912295,0.0778773628,552960.0,5.0
7.493,0.5900077428949698,0.0789518258,552960.0,5.0
7.493,0.5899626747144939,0.0807690294,552960.0,5.0
7.493,0.5900058903970608,0.0818008586,552960.0,5.0
7.493,0.5901390310095544,0.0814077436,552960.0,5.0
7.493,0.5903161630246283,0.0810436927,552960.0,5.0
7.493,0.5900293034948659,0.0818378137,552960.0,5.0
7.493,0.590047318576511,0.081233424,552960.0,5.0
7.493,0.5901561214430221,0.0839811172,552960.0,5.0
7.493,0.5901909798352495,0.0833216569,552960.0,5.0
7.493,0.59018886375111,0.0848868818,552960.0,5.0
7.493,0.5903499442985877,0.0845019659,552960.0,5.0
7.493,0.5901824472027984,0.0839614953,552960.0,5.0
7.493,0.5902984002555192,0.0827253258,552960.0,5.0
7.493,0.5903204666967644,0.0818456857,552960.0,5.0
7.493,0.5903222903003172,0.0852553198,552960.0,5.0
7.493,0.5903451005345539,0.0865394168,552960.0,5.0
7.493,0.5902500973619409,0.0855018115,552960.0,5.0
7.493,0.5901923094112217,0.0858903084,552960.0,5.0
7.493,0.5902912128339193,0.0865724492,552960.0,5.0
7.493,0.5902192369507328,0.0878572737,552960.0,5.0
7.493,0.5903114202926579,0.087376026,552960.0,5.0
7.493,0.5904039331089037,0.0879987495,552960.0,5.0
7.493,0.5902669365881997,0.0853620156,552960.0,5.0
7.493,0.5903498454907794,0.0863336489,552960.0,5.0
7.493,0.5902997577573741,0.0880867774,552960.0,5.0
7.493,0.5902295293001707,0.086566103,552960.0,5.0
7.493,0.5903788134695317,0.0863758382,552960.0,5.0
7.493,0.5903306412679137,0.0876463957,552960.0,5.0
7.493,0.5902593520125682,0.0861368365,552960.0,5.0
7.493,0.5902193245506662,0.0862336279,552960.0,5.0
7.493,0.5903653893424846,0.0860964709,552960.0,5.0
7.493,0.5902304840963469,0.0866441585,552960.0,5.0
7.493,0.5903809423055492,0.087138432,552960.0,5.0
7.493,0.5904836922284614,0.0871725718,552960.0,5.0
7.493,0.5902985935177627,0.0874120988,552960.0,5.0
7.493,0.5901778518785111,0.0876039311,552960.0,5.0
7.493,0.5904648673178197,0.0862110768,552960.0,5.0
7.493,0.5905530354557638,0.0865010205,552960.0,5.0
7.493,0.5904169013627395,0.0870342969,552960.0,5.0
7.493,0.5904294497864256,0.0851232131,552960.0,5.0
7.493,0.5903784436816893,0.0853405138,552960.0,5.0
7.493,0.5904543374443657,0.0862503911,552960.0,5.0
7.493,0.5904144506404336,0.0856332325,552960.0,5.0
7.493,0.5902720106409001,0.0844912842,552960.0,5.0
7.493,0.590481571769476,0.0849676738,552960.0,5.0
7.493,0.5903722873341838,0.0840766917,552960.0,5.0
7.493,0.5903538878281851,0.0835619858,552960.0,5.0
7.493,0.5903153212205964,0.0827945228,552960.0,5.0
7.493,0.5901546374092064,0.0840904174,552960.0,5.0
7.493,0.5899567141950971,0.0857439973,552960.0,5.0
